,score
4459,1.0
4469,1.0
4470,1.0
4481,1.0
4483,4.0
4488,1.0
4497,1.0
4505,1.0
4509,1.0
4512,5.0
4515,5.0
4520,1.0
4523,4.0
4530,1.0
4539,1.0
4547,1.0
4562,1.0
4563,5.0
4567,1.0
4576,4.0
4579,1.0
4586,1.0
4602,1.0
4604,1.0
4610,1.0
4613,5.0
4618,1.0
4620,4.0
4630,0.0
4632,5.0
4635,1.0
4640,1.0
4654,1.0
4657,2.0
4660,1.0
4663,1.0
4664,0.0
4682,1.0
4690,1.0
4692,4.0
4706,1.0
4717,1.0
4720,1.0
4727,0.0
4729,0.0
4741,1.0
4747,-4.0
4758,1.0
4762,0.0
4770,0.0
4776,1.0
4781,4.0
4783,4.0
4786,1.0
4793,0.0
4811,1.0
4821,6.0
4824,3.0
4831,1.0
4870,0.0
4876,1.0
4898,4.0
4907,4.0
4910,0.0
4918,1.0
4921,0.0
4922,4.0
4942,4.0
4949,1.0
4973,1.0
4977,0.0
4998,0.0
5002,0.0
5012,0.0
5021,1.0
5023,4.0
5040,0.0
5057,3.0
5063,-1.0
5067,1.0
5077,2.0
5095,0.0
5100,2.0
5112,0.0
5120,0.0
5128,2.0
5145,0.0
5149,1.0
5157,0.0
5165,2.0
5187,0.0
5207,1.0
5209,4.0
5217,0.0
5229,0.0
5260,1.0
5341,0.0
5345,0.0
5349,0.0
5358,0.0
5370,1.0
5373,0.0
5410,4.0
5415,1.0
5435,0.0
5459,0.0
5460,0.0
5473,0.0
5477,1.0
5483,2.0
5498,0.0
5499,0.0
5530,1.0
5576,0.0
5578,2.0
5600,1.0
5612,0.0
5617,3.0
5642,1.0
5668,3.0
5679,2.0
5682,1.0
5687,1.0
5692,0.0
5693,2.0
5731,-2.0
5739,0.0
5741,3.0
5745,1.0
5748,4.0
5769,0.0
5773,-2.0
5779,1.0
5784,1.0
5790,0.0
5796,0.0
5801,0.0
5812,0.0
5836,1.0
5839,0.0
5870,1.0
5872,4.0
5907,1.0
5922,2.0
5986,4.0
6010,0.0
6020,1.0
6039,3.0
6062,1.0
6082,0.0
6086,0.0
6120,1.0
6122,0.0
6127,4.0
6152,-1.0
6178,1.0
6181,0.0
6204,1.0
6220,1.0
6237,0.0
6254,1.0
6266,0.0
6277,1.0
6279,4.0
6289,0.0
6294,1.0
6298,0.0
6303,0.0
6305,6.0
6312,2.0
6317,1.0
6323,0.0
6330,0.0
6339,0.0
6345,1.0
6352,1.0
6367,4.0
6370,1.0
6388,0.0
6393,1.0
6396,0.0
6398,1.0
6417,1.0
6426,0.0
6427,3.0
6428,3.0
6439,0.0
6445,1.0
6456,4.0
6472,0.0
6475,1.0
6478,0.0
6495,1.0
6496,2.0
6507,1.0
6509,4.0
6512,1.0
6529,1.0
6531,4.0
6543,0.0
6564,1.0
6567,0.0
6571,2.0
6578,2.0
6581,0.0
6586,1.0
6592,0.0
6600,1.0
6602,3.0
6654,0.0
6663,1.0
6671,-5.0
6686,1.0
6688,4.0
6694,1.0
6702,4.0
6703,1.0
6709,0.0
6712,0.0
6715,1.0
6727,1.0
6729,4.0
6744,0.0
6749,0.0
6757,1.0
6759,4.0
6762,1.0
6774,1.0
6783,1.0
6786,4.0
6789,0.0
6798,1.0
6799,0.0
6805,1.0
6807,4.0
6810,1.0
6813,4.0
6815,1.0
6819,0.0
6828,0.0
6831,1.0
6849,1.0
6852,2.0
6881,1.0
6885,1.0
6888,1.0
6891,4.0
6894,0.0
6899,4.0
6902,1.0
6909,0.0
6912,1.0
6919,1.0
6921,2.0
6928,1.0
6931,0.0
6933,4.0
6936,1.0
6939,4.0
6941,1.0
6942,2.0
6945,1.0
6952,1.0
6958,4.0
6960,1.0
6962,0.0
6964,1.0
6969,4.0
6971,1.0
6976,1.0
6982,1.0
6987,1.0
6990,1.0
6992,4.0
6995,0.0
6999,4.0
7002,1.0
7011,1.0
7017,1.0
7025,4.0
7028,1.0
7030,1.0
7032,0.0
7036,1.0
7038,4.0
7040,0.0
7047,1.0
7059,1.0
7064,1.0
7067,0.0
7070,1.0
7073,4.0
7079,1.0
7081,4.0
7087,2.0
7091,0.0
7094,1.0
7101,1.0
7118,1.0
7120,4.0
7123,1.0
7125,0.0
7138,0.0
7143,1.0
7145,4.0
7147,1.0
7158,1.0
7160,4.0
7163,2.0
7172,1.0
7180,4.0
7192,1.0
7195,0.0
7197,4.0
7200,1.0
7202,-1.0
7226,4.0
7229,1.0
7249,0.0
7252,1.0
7287,4.0
7290,1.0
7305,1.0
7326,1.0
7332,4.0
7336,1.0
7351,1.0
7368,0.0
7383,1.0
7387,4.0
7390,0.0
