,score
11163,1.0
11181,1.0
11183,4.0
11203,1.0
11218,1.0
11223,4.0
11233,1.0
11254,1.0
11257,1.0
11263,1.0
11268,1.0
11270,4.0
11282,1.0
11284,6.0
11295,1.0
11300,4.0
11303,1.0
11306,1.0
11320,1.0
11371,1.0
11405,1.0
11408,1.0
11411,1.0
11412,4.0
11415,1.0
11417,1.0
11420,4.0
11445,1.0
11449,1.0
11452,4.0
11455,1.0
11504,1.0
11506,1.0
11513,1.0
11517,1.0
11521,1.0
11523,4.0
11534,1.0
11537,3.0
11543,1.0
11548,4.0
11551,1.0
11570,1.0
11574,3.0
11582,1.0
11593,1.0
11595,1.0
11597,4.0
11599,1.0
11606,1.0
11612,1.0
11625,2.0
11628,1.0
11640,1.0
11641,4.0
11644,1.0
11649,2.0
11654,1.0
11656,1.0
11657,4.0
11660,1.0
11667,2.0
11674,1.0
11684,1.0
11687,1.0
11689,4.0
11692,1.0
11700,1.0
11704,1.0
11707,4.0
11713,1.0
11721,1.0
11729,4.0
11732,1.0
11735,1.0
11738,1.0
11740,2.0
11744,1.0
11752,1.0
11756,4.0
11766,1.0
11780,1.0
11784,1.0
11787,1.0
11789,4.0
11809,1.0
11837,1.0
11839,1.0
11841,1.0
11845,3.0
11855,4.0
11866,1.0
11868,4.0
11874,4.0
11882,1.0
11884,3.0
11904,1.0
11916,1.0
11919,4.0
11932,1.0
11951,1.0
11958,3.0
11961,1.0
11987,4.0
11990,1.0
11993,1.0
11996,1.0
12022,4.0
12024,1.0
12055,1.0
12056,4.0
12067,6.0
12083,1.0
12086,5.0
12090,4.0
12099,1.0
12106,5.0
12118,5.0
12121,1.0
12126,5.0
12130,5.0
12163,2.0
12166,1.0
12170,1.0
12173,1.0
12230,2.0
12234,2.0
12240,2.0
12257,3.0
12259,3.0
12265,1.0
12267,2.0
12278,4.0
12283,1.0
12292,8.0
12315,2.0
12319,3.0
12342,1.0
12349,1.0
12360,1.0
12364,1.0
12368,2.0
12387,1.0
12388,2.0
12415,1.0
12447,2.0
12450,1.0
12451,1.0
12481,4.0
12485,1.0
12490,4.0
12495,1.0
12500,1.0
12507,1.0
12535,4.0
12541,4.0
12544,5.0
12563,1.0
12566,1.0
12573,1.0
12579,4.0
12580,2.0
12583,3.0
12598,1.0
12602,2.0
12644,1.0
12652,4.0
12660,1.0
12667,2.0
12674,2.0
12693,4.0
12695,4.0
12700,5.0
12702,3.0
12727,1.0
12752,3.0
12803,1.0
12806,4.0
12809,1.0
12812,1.0
12861,5.0
12867,1.0
12934,4.0
12954,1.0
12960,1.0
12967,1.0
12975,2.0
12991,4.0
12998,1.0
13016,2.0
13080,1.0
13081,3.0
13087,7.0
13121,1.0
13133,3.0
13138,1.0
13155,1.0
13157,4.0
13160,1.0
13163,1.0
13178,3.0
13202,1.0
13213,1.0
13235,1.0
13237,6.0
13253,8.0
13255,4.0
13287,1.0
13294,4.0
13349,1.0
13351,1.0
13365,1.0
13413,1.0
13416,1.0
13418,1.0
13421,4.0
13468,1.0
13493,3.0
13524,3.0
13527,4.0
13536,1.0
13540,7.0
13556,2.0
13573,4.0
13586,5.0
13594,2.0
13607,1.0
13618,6.0
13638,1.0
13640,4.0
13643,1.0
13649,1.0
13680,4.0
13683,1.0
13696,3.0
13701,1.0
13714,1.0
13722,2.0
13742,1.0
13760,1.0
13783,9.0
13794,2.0
13796,2.0
13802,4.0
13805,1.0
13809,1.0
13842,3.0
13846,4.0
13848,1.0
13882,1.0
13897,3.0
13911,4.0
13924,2.0
13927,1.0
13977,4.0
13980,1.0
13985,1.0
13987,1.0
13990,11.0
13996,5.0
14011,4.0
14032,2.0
14036,2.0
14091,1.0
14094,1.0
14096,4.0
14107,6.0
14144,7.0
14161,2.0
14170,1.0
14198,2.0
14216,2.0
14223,1.0
14227,4.0
14230,1.0
14250,2.0
14272,4.0
14308,1.0
14314,4.0
14317,1.0
14321,2.0
14346,3.0
14358,2.0
14388,1.0
14390,1.0
14422,4.0
14425,1.0
14428,1.0
14471,4.0
14474,3.0
14488,1.0
14501,6.0
14503,3.0
14507,4.0
14508,3.0
14509,6.0
14520,1.0
14521,4.0
14536,2.0
14545,4.0
14579,3.0
14582,1.0
14584,4.0
14590,1.0
14605,4.0
14612,1.0
14617,4.0
14620,1.0
14637,4.0
14640,1.0
14662,4.0
14666,1.0
14669,1.0
14687,4.0
14696,1.0
14698,4.0
14701,1.0
14729,1.0
14730,4.0
14733,1.0
14735,2.0
14761,4.0
14764,1.0
14767,1.0
14782,1.0
14786,4.0
14822,1.0
14824,1.0
14825,4.0
14869,2.0
14880,1.0
14884,1.0
14886,4.0
14889,2.0
14933,1.0
14955,6.0
14973,2.0
15043,4.0
15047,1.0
15052,1.0
15059,1.0
15121,4.0
15284,1.0
15296,2.0
15344,4.0
15357,4.0
15408,3.0
15467,2.0
15470,2.0
15510,1.0
15516,4.0
15525,1.0
15642,2.0
15647,4.0
15711,2.0
15745,1.0
15748,1.0
15750,4.0
15874,4.0
15877,1.0
15882,1.0
15951,4.0
15960,1.0
16003,4.0
16007,8.0
16026,1.0
16166,1.0
16173,4.0
16230,4.0
16280,4.0
16316,2.0
16342,1.0
16350,4.0
16366,2.0
16384,3.0
16386,3.0
16398,2.0
16408,2.0
16422,2.0
16434,2.0
16445,4.0
16448,1.0
16456,2.0
16460,1.0
16462,2.0
16482,4.0
16494,2.0
16508,1.0
16529,2.0
16538,4.0
16557,4.0
16560,1.0
16569,2.0
16580,4.0
16601,1.0
16607,4.0
16611,3.0
16630,1.0
16632,4.0
16648,4.0
16663,1.0
16665,4.0
16670,2.0
16711,1.0
16713,4.0
16722,4.0
16739,1.0
16742,4.0
16761,4.0
16763,1.0
16772,4.0
16786,1.0
16796,4.0
16815,1.0
16820,4.0
16837,4.0
16843,1.0
16848,4.0
16863,1.0
16865,4.0
16881,4.0
16884,1.0
16895,4.0
16899,1.0
16905,4.0
16918,4.0
16927,1.0
16931,1.0
16936,4.0
16955,2.0
16973,1.0
16975,4.0
16996,1.0
17006,1.0
17013,4.0
17037,2.0
17049,2.0
17071,1.0
17074,4.0
17099,4.0
17119,3.0
17121,2.0
17122,2.0
17135,1.0
17138,4.0
17144,3.0
17147,2.0
17148,2.0
17160,3.0
17161,1.0
17174,2.0
17180,3.0
17183,4.0
17189,4.0
17192,1.0
17207,4.0
17237,4.0
17243,1.0
17257,3.0
17271,1.0
17281,4.0
17284,4.0
17286,6.0
17303,4.0
17306,1.0
17334,1.0
17344,4.0
17365,1.0
17368,4.0
17390,4.0
17393,1.0
17396,3.0
17412,4.0
17431,1.0
17433,4.0
17467,4.0
17473,1.0
17504,1.0
17506,4.0
17517,4.0
17527,1.0
17532,4.0
17538,4.0
17552,3.0
17555,11.0
17564,1.0
17566,4.0
17568,2.0
17571,4.0
17574,2.0
17580,2.0
17588,1.0
17590,4.0
17600,2.0
17603,1.0
17611,4.0
17615,1.0
17617,3.0
17627,4.0
17640,1.0
17645,4.0
17651,1.0
17654,4.0
17658,3.0
17664,4.0
17675,1.0
17679,4.0
17680,2.0
17689,6.0
17697,1.0
17702,4.0
17709,4.0
17714,3.0
17723,1.0
17726,4.0
17734,1.0
17742,4.0
17744,1.0
17751,4.0
17756,3.0
17771,1.0
17773,4.0
17777,2.0
17799,1.0
17801,4.0
17812,8.0
17841,3.0
17852,4.0
17855,1.0
17878,4.0
17900,1.0
17902,4.0
17929,3.0
17939,1.0
17941,4.0
17977,1.0
17978,4.0
17999,4.0
18025,3.0
18028,4.0
18041,4.0
18044,1.0
18054,4.0
18069,4.0
18087,1.0
18089,4.0
18115,3.0
18118,1.0
18120,4.0
18143,4.0
18174,3.0
18183,1.0
18188,4.0
18192,2.0
18197,2.0
18202,4.0
18239,1.0
18241,4.0
18246,3.0
18297,4.0
18299,1.0
18303,3.0
18306,4.0
18312,1.0
18317,3.0
18350,1.0
18352,4.0
18360,4.0
18377,4.0
18379,2.0
18405,1.0
18414,3.0
18429,2.0
18440,1.0
18442,4.0
18471,1.0
18474,4.0
18480,3.0
18493,1.0
18551,4.0
18563,3.0
18580,1.0
18585,4.0
18604,4.0
18634,1.0
18635,4.0
18670,3.0
18697,4.0
18700,1.0
18718,2.0
18731,4.0
18748,2.0
18758,4.0
18762,1.0
18830,2.0
18842,3.0
18847,2.0
18852,2.0
18890,1.0
18892,4.0
18907,1.0
18918,3.0
18964,4.0
18973,2.0
19096,1.0
19105,4.0
19124,2.0
19217,4.0
19231,4.0
19325,1.0
19332,4.0
19361,3.0
19414,6.0
19453,2.0
19465,5.0
19474,4.0
19509,1.0
19513,2.0
19522,3.0
19527,1.0
19534,4.0
19597,4.0
19664,5.0
19666,1.0
19671,1.0
19677,4.0
19696,1.0
19714,2.0
19748,8.0
19782,3.0
19785,6.0
19848,1.0
19850,4.0
19852,3.0
19906,4.0
19978,4.0
19982,1.0
20035,4.0
20053,3.0
20058,3.0
20123,1.0
20128,4.0
20134,1.0
20142,1.0
20173,10.0
20175,2.0
20178,5.0
20188,10.0
20206,10.0
20224,1.0
20227,4.0
20247,2.0
20252,1.0
20253,10.0
20278,4.0
20281,4.0
20312,3.0
20326,3.0
20359,4.0
20383,2.0
20408,1.0
20459,4.0
20473,4.0
20505,1.0
20534,1.0
20536,4.0
20538,1.0
20555,1.0
20559,3.0
20575,4.0
20611,4.0
20614,1.0
20636,4.0
20661,1.0
20666,4.0
20670,1.0
20692,3.0
20718,1.0
20720,4.0
20737,4.0
20754,1.0
20763,4.0
20774,3.0
20787,1.0
20792,4.0
20825,4.0
20850,4.0
20864,1.0
20869,4.0
20871,2.0
20874,3.0
20901,4.0
20904,1.0
20908,2.0
20929,4.0
20958,1.0
20969,4.0
20976,3.0
21000,4.0
21006,1.0
21030,6.0
21046,4.0
21060,1.0
21132,3.0
21138,1.0
21287,4.0
21344,1.0
21361,4.0
21493,3.0
21548,2.0
21549,2.0
21563,3.0
21589,2.0
21630,3.0
21634,3.0
21649,2.0
21651,5.0
21796,2.0
21815,3.0
21829,3.0
21830,3.0
21955,4.0
21980,5.0
22033,2.0
22034,2.0
22059,2.0
22081,2.0
22140,3.0
22227,4.0
22236,3.0
22255,5.0
22264,1.0
22307,1.0
22323,2.0
22530,2.0
22573,2.0
22579,3.0
22677,3.0
22732,2.0
22797,2.0
23211,1.0
23364,2.0
23370,3.0
23421,1.0
23524,4.0
23542,3.0
23600,1.0
23629,1.0
23633,2.0
23638,2.0
23654,12.0
23689,2.0
23719,3.0
23792,3.0
23871,1.0
23897,3.0
23921,2.0
23929,1.0
23994,3.0
23997,3.0
24007,3.0
24016,1.0
24049,4.0
24076,1.0
24260,3.0
24272,3.0
24326,2.0
24373,1.0
24406,4.0
24433,3.0
24448,2.0
24449,7.0
24465,3.0
24503,1.0
24531,3.0
24550,1.0
24708,2.0
24794,1.0
25179,2.0
25249,3.0
25284,2.0
25328,1.0
25350,2.0
25368,3.0
25400,2.0
25404,2.0
25432,2.0
25441,2.0
25466,2.0
25550,2.0
25670,3.0
25676,2.0
25684,3.0
25715,2.0
25721,4.0
25732,3.0
25867,2.0
25869,2.0
25871,2.0
25874,2.0
25876,2.0
25878,2.0
25880,2.0
25896,1.0
25964,7.0
26001,3.0
26051,8.0
26084,1.0
26094,3.0
26110,8.0
26115,3.0
26198,3.0
26214,1.0
26315,3.0
26325,6.0
26330,3.0
26376,2.0
26382,4.0
26414,3.0
26495,3.0
26564,3.0
26631,1.0
26652,1.0
26655,3.0
26674,3.0
26685,3.0
26693,1.0
26767,6.0
26777,2.0
26813,4.0
26853,2.0
26856,4.0
26906,3.0
27053,3.0
27059,3.0
27104,3.0
27140,4.0
27200,4.0
27240,7.0
27248,2.0
27326,4.0
27327,6.0
27432,1.0
27557,3.0
27592,2.0
27595,2.0
27599,1.0
27605,3.0
27857,5.0
27871,2.0
27951,5.0
27955,2.0
27976,2.0
27989,4.0
28037,3.0
28095,1.0
28147,1.0
28285,1.0
28336,3.0
28347,2.0
28357,10.0
28363,4.0
28365,2.0
28391,1.0
28417,2.0
28492,2.0
28493,2.0
28559,3.0
28700,3.0
28726,1.0
28796,3.0
28829,1.0
28850,3.0
28918,3.0
28971,2.0
28981,1.0
29001,3.0
29020,3.0
29184,2.0
29190,4.0
29240,3.0
29289,1.0
29297,3.0
29339,4.0
29343,3.0
29366,2.0
29405,3.0
29507,2.0
29633,5.0
29686,3.0
29835,3.0
29920,2.0
29924,3.0
30087,2.0
30186,3.0
30249,3.0
30251,1.0
30288,1.0
30391,1.0
30462,2.0
30498,5.0
30513,1.0
30529,3.0
30535,2.0
30557,2.0
30646,2.0
30676,3.0
30761,6.0
30780,2.0
30789,3.0
30811,2.0
30812,3.0
31005,2.0
31059,3.0
31092,2.0
31129,3.0
31141,1.0
31153,6.0
31193,3.0
31212,2.0
31223,3.0
31225,2.0
31229,2.0
31249,3.0
31285,3.0
31298,2.0
31321,2.0
31366,2.0
31375,3.0
31378,2.0
31514,3.0
31515,3.0
31525,4.0
31527,3.0
31555,1.0
31559,4.0
31579,4.0
31588,4.0
31598,2.0
31619,1.0
31624,4.0
31644,4.0
31656,3.0
31680,1.0
31685,4.0
31703,4.0
31724,4.0
31727,1.0
31734,4.0
31740,4.0
31749,1.0
31825,1.0
31826,5.0
31845,3.0
31857,1.0
31869,3.0
31893,3.0
31904,3.0
31931,6.0
31955,3.0
32020,2.0
32029,3.0
32055,6.0
32064,3.0
32131,3.0
32159,3.0
32185,2.0
32251,3.0
32253,6.0
32315,4.0
32333,2.0
32337,2.0
32349,1.0
32351,4.0
32359,3.0
32371,4.0
32376,4.0
32388,1.0
32394,4.0
32421,4.0
32424,1.0
32438,4.0
32440,3.0
32460,1.0
32462,4.0
32464,2.0
32485,4.0
32496,1.0
32534,1.0
32536,4.0
32549,4.0
32554,4.0
32560,4.0
32563,1.0
32573,4.0
32585,3.0
32595,1.0
32597,4.0
32609,4.0
32629,1.0
32630,4.0
32638,4.0
32650,3.0
32656,1.0
32668,4.0
32684,4.0
32690,1.0
32696,4.0
32709,2.0
32713,4.0
32715,1.0
32718,3.0
32721,4.0
32725,1.0
32729,4.0
32741,1.0
32746,4.0
32748,4.0
32752,4.0
32765,4.0
32768,1.0
32779,3.0
32785,4.0
32808,4.0
32811,1.0
32821,4.0
32834,1.0
32836,4.0
32842,4.0
32846,3.0
32862,1.0
32883,4.0
32886,1.0
32904,4.0
32922,1.0
32926,4.0
32929,3.0
32932,1.0
32976,4.0
32979,1.0
32987,4.0
