,score
34548,1.0
34550,6.0
34592,3.0
34675,4.0
34729,6.0
34738,3.0
34776,2.0
34896,5.0
34904,2.0
34950,3.0
35049,3.0
35084,2.0
35102,3.0
35104,1.0
35123,2.0
35126,4.0
35153,2.0
35167,5.0
35191,1.0
35201,2.0
35211,8.0
35225,2.0
35232,2.0
35237,2.0
35238,2.0
35264,2.0
35279,2.0
35293,2.0
35298,2.0
35338,2.0
35352,5.0
35361,1.0
35410,6.0
35445,1.0
35505,6.0
35509,6.0
35590,2.0
35658,3.0
35674,2.0
35682,3.0
35821,4.0
35832,8.0
35862,1.0
35867,1.0
35884,7.0
35996,4.0
35999,4.0
36004,4.0
36010,1.0
36018,1.0
36055,3.0
36076,1.0
36087,1.0
36165,1.0
36222,3.0
36225,3.0
36229,1.0
36252,5.0
36344,2.0
36345,2.0
36346,6.0
36379,1.0
36412,6.0
36462,2.0
36475,4.0
36493,3.0
36643,1.0
36700,1.0
36707,3.0
36764,3.0
36829,1.0
36835,4.0
36870,5.0
36877,2.0
36912,4.0
36920,3.0
36922,12.0
37002,3.0
37066,1.0
37110,3.0
37174,2.0
37179,2.0
37183,2.0
37190,3.0
37193,2.0
37200,6.0
37202,3.0
37206,1.0
37212,3.0
37213,2.0
37216,2.0
37217,5.0
37222,1.0
37226,5.0
37231,1.0
37233,4.0
37235,3.0
37245,1.0
37249,2.0
37252,1.0
37260,7.0
37265,2.0
37268,3.0
37270,10.0
37281,3.0
37284,4.0
37288,2.0
37289,1.0
37297,3.0
37298,2.0
37301,1.0
37305,10.0
37313,3.0
37318,4.0
37320,3.0
37328,4.0
37329,3.0
37335,1.0
37338,3.0
37354,2.0
37362,2.0
37371,2.0
37373,3.0
37382,3.0
37383,2.0
37385,2.0
37386,3.0
37390,2.0
37393,1.0
37400,5.0
37402,3.0
37404,3.0
37409,5.0
37412,1.0
37418,1.0
37419,5.0
37422,5.0
37425,2.0
37426,2.0
37441,1.0
37442,7.0
37445,1.0
37448,5.0
37451,3.0
37453,2.0
37454,2.0
37457,3.0
37463,1.0
37465,10.0
37468,1.0
37470,2.0
37472,2.0
37475,6.0
37477,1.0
37479,4.0
37483,2.0
37486,2.0
37491,3.0
37495,3.0
37499,2.0
37500,2.0
37506,1.0
37509,2.0
37510,3.0
37511,1.0
37512,1.0
37516,2.0
37525,3.0
37540,2.0
37543,3.0
37546,7.0
37558,4.0
37570,2.0
37571,2.0
37572,2.0
37581,2.0
37583,3.0
37584,3.0
37596,3.0
37604,2.0
37618,2.0
37632,6.0
37635,1.0
37638,3.0
37646,1.0
37656,5.0
37671,1.0
37680,3.0
37681,6.0
37695,3.0
37723,7.0
37758,3.0
37779,3.0
37844,1.0
37852,4.0
37866,2.0
37870,7.0
37922,2.0
37940,3.0
37991,5.0
38011,3.0
38055,5.0
38091,3.0
38097,2.0
38127,12.0
38130,1.0
38143,1.0
38155,2.0
38167,2.0
38186,1.0
38205,1.0
38220,1.0
38235,1.0
38236,1.0
38319,9.0
38324,5.0
38350,3.0
38402,2.0
38410,6.0
38416,5.0
38518,4.0
38521,3.0
38540,4.0
38542,1.0
38555,5.0
38558,1.0
38562,1.0
38567,1.0
38595,1.0
38642,2.0
38645,1.0
38646,3.0
38670,1.0
38678,1.0
38706,8.0
38714,2.0
38724,2.0
38763,1.0
38788,1.0
38798,5.0
38868,2.0
38891,2.0
38927,4.0
38933,2.0
39030,4.0
39056,2.0
39068,1.0
39094,2.0
39115,2.0
39228,5.0
39255,7.0
39382,2.0
39390,2.0
39436,5.0
39519,2.0
39525,3.0
39533,8.0
39534,8.0
39535,8.0
39536,8.0
39537,8.0
39540,8.0
39544,15.0
39545,8.0
39634,3.0
39656,4.0
39697,3.0
39699,2.0
39708,2.0
39733,3.0
39745,1.0
39746,1.0
39747,1.0
39748,1.0
39783,2.0
39789,4.0
39813,2.0
39821,2.0
39851,3.0
39900,3.0
39907,2.0
39924,2.0
40004,4.0
40086,5.0
40103,3.0
40235,7.0
40240,2.0
