,score
15205,-3.0
15235,-2.0
15258,-1.0
15273,-2.0
15318,-3.0
15322,-2.0
15341,-1.0
15345,-2.0
15346,-1.0
15360,-7.0
15390,-3.0
15400,-3.0
15401,-2.0
15425,-2.0
15427,-3.0
15431,-1.0
15441,-1.0
15444,-1.0
15456,-2.0
15483,-6.0
15490,-1.0
15547,-3.0
15558,-1.0
15574,-2.0
15580,-1.0
15615,-2.0
15620,-3.0
15621,-2.0
15623,-1.0
15639,-1.0
15659,-1.0
15663,-2.0
15665,-2.0
15692,-1.0
15693,-1.0
15756,-2.0
15774,-3.0
15778,-3.0
15791,-3.0
15796,-2.0
15803,-1.0
15808,-2.0
15830,-1.0
15835,-1.0
15851,-1.0
15865,-1.0
15869,-1.0
15915,-1.0
15918,-2.0
15927,-1.0
15935,-3.0
15965,-2.0
16000,-3.0
16017,-4.0
16039,-1.0
16067,-1.0
16090,-1.0
16094,-4.0
16097,-1.0
16100,-4.0
16105,-3.0
16108,-1.0
16115,-1.0
16140,-3.0
16177,-4.0
16183,-1.0
16185,-1.0
16193,-2.0
16197,-1.0
16204,-1.0
16219,-2.0
16222,-1.0
16241,-2.0
16246,-1.0
16248,-2.0
16254,-1.0
16256,-2.0
16259,-4.0
16260,-5.0
16265,-1.0
16277,-2.0
16278,-2.0
16326,-1.0
16371,-3.0
16437,-2.0
16464,-2.0
16495,-2.0
16499,-1.0
16525,-1.0
16547,-2.0
16577,-6.0
16586,-1.0
16619,-1.0
16640,-3.0
16654,-1.0
16733,-1.0
16749,-2.0
16790,-4.0
16803,-2.0
16889,-3.0
16907,-1.0
16928,-2.0
16966,-1.0
17018,-2.0
17043,-1.0
17087,-1.0
17096,-2.0
17170,-3.0
17211,-2.0
17251,-1.0
17294,-2.0
17295,-2.0
17299,-1.0
17310,-1.0
17323,-2.0
17379,-5.0
17381,-4.0
17394,-4.0
17400,-1.0
17443,-4.0
17479,-1.0
17519,-1.0
17635,-2.0
17636,-2.0
17637,-2.0
17731,-3.0
17735,-3.0
17764,-5.0
17766,-3.0
17786,-2.0
17794,-1.0
17827,-6.0
17958,-1.0
17970,-1.0
17995,-2.0
18194,-1.0
18390,-2.0
18391,-2.0
18392,-2.0
18394,-2.0
18395,-2.0
18396,-2.0
18397,-2.0
18398,-2.0
18399,-2.0
18400,-2.0
18608,-1.0
18701,-2.0
18773,-2.0
18783,-3.0
18790,-2.0
18797,-1.0
18804,-1.0
18814,-1.0
18836,-1.0
18846,-2.0
18850,-1.0
18875,-4.0
18916,-4.0
18926,-1.0
18940,-6.0
18948,-2.0
18961,-5.0
18962,-1.0
18980,-1.0
18981,-1.0
18993,-2.0
19028,-1.0
19047,-1.0
19052,-6.0
19061,-1.0
19067,-3.0
19088,-2.0
19106,-5.0
19109,-4.0
19110,-1.0
19130,-1.0
19158,-3.0
19159,-3.0
19178,-2.0
19181,-3.0
19193,-1.0
19205,-2.0
19207,-1.0
19225,-3.0
19241,-1.0
19289,-2.0
19330,-3.0
19338,-2.0
19347,-2.0
19350,-2.0
19366,-1.0
19370,-2.0
19371,-2.0
19372,-2.0
19373,-1.0
19391,-2.0
19405,-1.0
19444,-4.0
19452,-2.0
19477,-2.0
19488,-3.0
19510,-1.0
19543,-3.0
19556,-2.0
19584,-2.0
19606,-1.0
19609,-2.0
19636,-1.0
19712,-4.0
19721,-2.0
19733,-4.0
19744,-4.0
19749,-1.0
19757,-1.0
19806,-1.0
19816,-3.0
19839,-6.0
19855,-2.0
19857,-2.0
19864,-4.0
19865,-4.0
19909,-5.0
19931,-3.0
19937,-1.0
19944,-1.0
19955,-2.0
19999,-4.0
20022,-3.0
20025,-1.0
20046,-4.0
20070,-1.0
20075,-1.0
20083,-2.0
20091,-1.0
20110,-1.0
20117,-2.0
20119,-1.0
20152,-3.0
20159,-4.0
20166,-4.0
20183,-3.0
20194,-2.0
20196,-2.0
20202,-2.0
20257,-1.0
20264,-1.0
20329,-1.0
20333,-3.0
20352,-1.0
20354,-6.0
20371,-1.0
20471,-1.0
20485,-1.0
20486,-2.0
20548,-2.0
20588,-2.0
20630,-2.0
20654,-2.0
20679,-2.0
20713,-1.0
20738,-2.0
20761,-1.0
20771,-4.0
20782,-2.0
20789,-2.0
20793,-2.0
20794,-2.0
20796,-2.0
20810,-1.0
20811,-1.0
20816,-1.0
20917,-1.0
20998,-1.0
21013,-2.0
21055,-1.0
21127,-1.0
21135,-2.0
21152,-5.0
21159,-2.0
21230,-1.0
21236,-1.0
21238,-2.0
21297,-1.0
21300,-1.0
21337,-6.0
21339,-4.0
21404,-1.0
21430,-1.0
21436,-1.0
21452,-2.0
21485,-1.0
21491,-1.0
21514,-1.0
21523,-2.0
21526,-4.0
21529,-6.0
21545,-1.0
21604,-2.0
21647,-1.0
21653,-1.0
21686,-1.0
21692,-3.0
21695,-1.0
